player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_rb_fantasy_points_allowed,rolling_4wk_avg_rb_rushing_yards_allowed,rolling_4wk_avg_rb_receiving_yards_allowed,rolling_4wk_avg_rb_receptions_allowed,snap_percentage,carries,targets,total_touches,target_share,red_zone_touches,goal_line_touches,rushing_yards,rushing_tds,rushing_epa,receptions,receiving_yards,receiving_tds,receiving_epa,yards_per_touch,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0032764,Derrick Henry,BAL,2024,10,CIN,1,1,53.0,6.0,23.5,13.775000169873238,69.5,23.25,3.0,0.62,16,1,17,0.03125,5.0,1.0,68.0,1,-1.160718321800232,1,3.0,0,-0.20760247111320496,4.176470588235294,13.100000381469727,14.100000381469727,14.100000000000001,13.600000000000001,21.150000000000002
00-0032764,Derrick Henry,BAL,2024,11,PIT,0,0,0.0,0.0,0.0,20.50000014156103,80.5,44.5,5.25,0.49,13,0,13,,2.0,2.0,65.0,1,-2.772979259490967,0,0.0,0,,5.0,10.5,10.5,11.5,10.5,17.25
00-0032764,Derrick Henry,BAL,2024,12,LAC,0,0,0.0,0.0,0.0,11.225000031292439,79.0,33.25,5.0,0.6,24,0,24,,3.0,0.0,140.0,0,6.87343692779541,0,0.0,0,,5.833333333333333,14.0,14.0,17.0,14.0,25.5
00-0032764,Derrick Henry,BAL,2024,13,PHI,1,0,50.0,3.0,23.5,11.675000000745058,69.75,27.0,3.75,0.51,19,3,22,0.08571428805589676,1.0,0.0,82.0,0,-2.4464073181152344,3,29.0,0,1.01206374168396,5.045454545454546,11.100000381469727,14.100000381469727,14.100000000000001,12.600000000000001,21.150000000000002
00-0032764,Derrick Henry,BAL,2024,15,NYG,0,0,0.0,0.0,0.0,24.39999983459711,120.75,38.25,5.5,0.46,14,0,14,,3.0,1.0,67.0,0,2.4015440940856934,0,0.0,0,,4.785714285714286,6.699999809265137,6.699999809265137,6.7,6.7,10.05
00-0032764,Derrick Henry,BAL,2024,16,PIT,1,1,44.5,7.0,18.75,15.475000023841858,80.75,29.0,3.75,0.74,24,2,26,0.08695652335882187,5.0,0.0,162.0,0,1.2713741064071655,2,27.0,0,1.9304479360580444,7.269230769230769,18.899999618530273,20.899999618530273,23.9,19.9,35.849999999999994
00-0032764,Derrick Henry,BAL,2024,17,HOU,0,0,0.0,0.0,0.0,15.024999812245369,82.25,38.0,6.0,0.65,27,2,29,0.125,4.0,2.0,147.0,1,6.07883882522583,2,18.0,0,2.6025586128234863,5.689655172413793,22.5,24.5,27.500000000000004,23.500000000000004,41.25000000000001
00-0032764,Derrick Henry,BAL,2024,18,CLE,1,1,42.5,19.5,11.5,11.67499989271164,78.75,28.0,3.25,0.7,20,3,23,0.10000000149011612,4.0,2.0,138.0,2,4.16599702835083,2,23.0,0,-1.8376445770263672,7.0,28.100000381469727,30.100000381469727,33.1,29.1,49.650000000000006
00-0032764,Derrick Henry,BAL,2024,19,PIT,1,1,44.5,9.5,17.5,14.124999988824129,98.75,27.5,4.0,0.61,26,0,26,,0.0,0.0,186.0,2,5.2817230224609375,0,0.0,0,,7.153846153846154,30.600000381469727,30.600000381469727,33.6,30.6,50.400000000000006
00-0032764,Derrick Henry,BAL,2024,20,BUF,0,0,0.0,0.0,0.0,10.025000121444464,72.5,17.75,3.0,0.59,16,2,18,0.07999999821186066,0.0,0.0,84.0,1,1.6134648323059082,0,0.0,0,-1.2908254861831665,4.666666666666667,14.399999618530273,14.399999618530273,14.4,14.4,21.6
00-0038622,Deuce Vaughn,DAL,2023,1,NYG,0,0,0.0,0.0,0.0,18.624999929219484,130.75,10.5,2.75,0.14,6,0,6,,0.0,0.0,8.0,0,-3.9262607097625732,0,0.0,0,,1.3333333333333333,0.800000011920929,0.800000011920929,0.8,0.8,1.2000000000000002
00-0038622,Deuce Vaughn,DAL,2023,2,NYJ,1,0,38.5,8.5,15.0,15.649999976158142,121.25,35.25,5.0,0.15,3,3,6,0.0810810774564743,1.0,0.0,16.0,0,-0.40032708644866943,3,16.0,0,-0.5311922430992126,5.333333333333333,3.200000047683716,6.199999809265137,6.2,4.7,9.3
00-0038622,Deuce Vaughn,DAL,2023,4,NE,1,0,43.0,6.5,18.25,15.650000214576721,77.25,24.25,4.75,0.31,8,1,9,0.02777777798473835,3.0,1.0,9.0,0,-4.831164360046387,1,2.0,0,-0.6762024760246277,1.2222222222222223,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0038622,Deuce Vaughn,DAL,2023,5,SF,0,0,0.0,0.0,0.0,12.00000000745058,41.5,33.5,6.25,0.1,3,1,4,0.03846153989434242,0.0,0.0,7.0,0,-1.5581694841384888,1,1.0,0,-0.5923448801040649,2.0,0.800000011920929,1.7999999523162842,1.8,1.3,2.7
00-0038622,Deuce Vaughn,DAL,2023,10,NYG,1,1,38.5,17.5,10.5,16.574999833479524,76.5,29.25,2.5,0.06,1,1,2,0.022727273404598236,0.0,0.0,-2.0,0,-0.9682570099830627,1,11.0,0,1.2282179594039917,4.5,0.8999999761581421,1.899999976158142,1.9000000000000001,1.4000000000000001,2.85
00-0038622,Deuce Vaughn,DAL,2023,17,DET,1,0,53.0,5.5,23.75,12.59999986551702,51.75,29.25,3.75,0.12,2,1,3,0.027027027681469917,1.0,0.0,2.0,0,-1.2250711917877197,1,10.0,0,1.3167177438735962,4.0,1.2000000476837158,2.200000047683716,2.2,1.7,3.3000000000000003
00-0038622,Deuce Vaughn,DAL,2024,1,CLE,0,0,0.0,0.0,0.0,19.475000362843275,90.25,29.5,5.5,0.03,1,0,1,,0.0,0.0,4.0,0,-0.11429671943187714,0,0.0,0,,4.0,0.4000000059604645,0.4000000059604645,0.4,0.4,0.6000000000000001
00-0038622,Deuce Vaughn,DAL,2024,2,NO,1,0,47.0,6.5,20.25,14.349999979138374,74.25,44.25,4.75,0.14,4,1,5,0.024390242993831635,1.0,0.0,11.0,0,-1.3218034505844116,1,6.0,0,-0.7391636371612549,3.4,1.7000000476837158,2.700000047683716,2.7,2.2,4.050000000000001
00-0038622,Deuce Vaughn,DAL,2024,3,BAL,1,0,47.5,-1.5,24.5,12.19999996945262,43.0,34.0,5.0,0.06,2,2,4,0.03999999910593033,0.0,0.0,5.0,0,-0.6823112964630127,1,8.0,0,-0.5217381715774536,3.25,1.2999999523162842,2.299999952316284,2.3,1.8,3.4499999999999997
00-0038622,Deuce Vaughn,DAL,2024,11,HOU,1,0,41.5,-7.5,24.5,16.80000028014183,94.5,28.5,3.0,0.19,4,2,6,0.03703703731298447,0.0,0.0,13.0,0,-3.4583096504211426,1,4.0,0,-0.6411832571029663,2.8333333333333335,1.7000000476837158,2.700000047683716,2.7,2.2,4.050000000000001
00-0038622,Deuce Vaughn,DAL,2024,18,WAS,1,1,43.5,-7.0,25.25,18.674999818205833,90.5,26.25,3.0,0.19,6,0,6,,2.0,1.0,37.0,0,1.484952688217163,0,0.0,0,,6.166666666666667,3.700000047683716,3.700000047683716,3.7,3.7,5.550000000000001
00-0035250,Devin Singletary,BUF,2020,1,NYJ,1,1,39.5,6.5,16.5,,,,,0.59,9,7,16,0.15555556118488312,3.0,0.0,30.0,0,-1.519493579864502,5,23.0,0,-2.161013126373291,3.3125,5.300000190734863,10.300000190734863,10.3,7.800000000000001,15.450000000000001
00-0035250,Devin Singletary,BUF,2020,2,MIA,0,0,0.0,0.0,0.0,21.299999713897705,119.0,34.0,4.0,0.56,10,3,13,0.08571428805589676,2.0,0.0,56.0,0,-0.019318241626024246,2,20.0,0,0.7520507574081421,5.846153846153846,7.599999904632568,9.600000381469727,9.600000000000001,8.600000000000001,14.400000000000002
00-0035250,Devin Singletary,BUF,2020,3,LA,1,0,46.5,1.5,22.5,24.65000069141388,110.0,56.5,5.5,0.89,13,5,18,0.15625,6.0,2.0,71.0,0,0.8873221278190613,4,50.0,0,1.899303674697876,6.722222222222222,12.100000381469727,16.100000381469727,16.1,14.100000000000001,24.150000000000002
00-0035250,Devin Singletary,BUF,2020,4,LV,0,0,0.0,0.0,0.0,34.7999996667107,133.33333333333334,74.66666666666667,7.666666666666667,0.89,18,6,24,0.1875,2.0,1.0,56.0,1,-4.389317512512207,5,21.0,0,-0.9858812093734741,3.2083333333333335,13.699999809265137,18.700000762939453,18.700000000000003,16.200000000000003,28.050000000000004
00-0035250,Devin Singletary,BUF,2020,5,TEN,0,0,0.0,0.0,0.0,23.53333330154419,139.66666666666666,29.0,4.333333333333333,0.63,11,1,12,0.02222222276031971,0.0,0.0,25.0,0,-2.760807752609253,1,8.0,0,0.24509422481060028,2.75,3.299999952316284,4.300000190734863,4.3,3.8,6.449999999999999
00-0035250,Devin Singletary,BUF,2020,6,KC,1,0,55.0,-5.5,30.25,22.12500011920929,135.25,56.0,6.25,0.75,10,2,12,0.07999999821186066,0.0,0.0,32.0,0,-1.446542501449585,1,13.0,0,-0.6271148920059204,3.75,4.5,5.5,5.5,5.0,8.25
00-0035250,Devin Singletary,BUF,2020,7,NYJ,0,0,0.0,0.0,0.0,22.54999976232648,108.5,42.0,5.75,0.54,8,5,13,0.12195122241973877,3.0,0.0,29.0,0,-1.1420159339904785,2,18.0,0,-1.1591014862060547,3.6153846153846154,4.699999809265137,6.699999809265137,6.7,5.7,10.05
00-0035250,Devin Singletary,BUF,2020,8,NE,1,1,41.0,4.0,18.5,17.800000274553895,119.25,18.75,3.25,0.48,14,1,15,0.0555555559694767,1.0,0.0,86.0,0,3.6065757274627686,1,6.0,0,-0.0883849486708641,6.133333333333334,9.199999809265137,10.199999809265137,10.2,9.7,15.299999999999999
00-0035250,Devin Singletary,BUF,2020,9,SEA,1,0,55.0,-3.0,29.0,20.22499996982515,96.75,60.5,7.0,0.46,2,3,5,0.07894736528396606,2.0,1.0,1.0,0,-0.805475652217865,3,33.0,0,1.852516531944275,6.8,3.4000000953674316,6.400000095367432,6.4,4.9,9.600000000000001
00-0035250,Devin Singletary,BUF,2020,10,ARI,0,0,0.0,0.0,0.0,13.200000017881393,87.75,24.25,4.5,0.47,4,3,7,0.06666667014360428,0.0,0.0,15.0,0,-1.9547563791275024,1,-5.0,0,-3.612729072570801,1.4285714285714286,1.0,2.0,2.0,1.5,3.0
00-0035250,Devin Singletary,BUF,2020,12,LAC,1,0,51.0,4.5,23.25,22.750000316649675,112.75,24.75,4.5,0.4,11,3,14,0.125,0.0,0.0,82.0,0,-1.7547364234924316,3,20.0,0,1.8287789821624756,7.285714285714286,8.199999809265137,11.199999809265137,12.200000000000001,9.700000000000001,18.3
00-0035250,Devin Singletary,BUF,2020,13,SF,0,0,0.0,0.0,0.0,20.949999449774623,78.5,46.0,5.75,0.85,18,4,22,0.10810811072587967,3.0,1.0,61.0,0,-0.8901048302650452,3,22.0,0,0.9919422268867493,3.772727272727273,8.300000190734863,11.300000190734863,11.3,9.8,16.950000000000003
00-0035250,Devin Singletary,BUF,2020,14,PIT,1,0,48.5,2.0,23.25,12.699999958276749,65.75,31.25,5.5,0.4,7,1,8,0.02380952425301075,1.0,0.0,32.0,0,-0.7646341919898987,1,2.0,0,-0.42267027497291565,4.25,3.4000000953674316,4.400000095367432,4.4,3.9000000000000004,6.6000000000000005
00-0035250,Devin Singletary,BUF,2020,15,DEN,0,0,0.0,0.0,0.0,18.64999995008111,92.0,34.5,5.5,0.53,8,3,11,0.07894736528396606,4.0,0.0,68.0,1,2.391669750213623,3,16.0,0,0.10746163129806519,7.636363636363637,14.399999618530273,17.399999618530273,17.4,15.9,26.099999999999998
00-0035250,Devin Singletary,BUF,2020,16,NE,0,0,0.0,0.0,0.0,22.350000135600567,146.25,27.25,5.25,0.49,10,2,12,0.05263157933950424,2.0,1.0,36.0,0,-2.152421474456787,2,16.0,0,1.2315881252288818,4.333333333333333,5.199999809265137,7.199999809265137,7.2,6.2,10.8
00-0035250,Devin Singletary,BUF,2020,17,MIA,1,1,42.5,-3.5,23.0,10.300000075250864,67.0,36.0,4.25,0.28,3,1,4,0.027027027681469917,0.0,0.0,7.0,0,-1.3382902145385742,1,6.0,0,0.6362223029136658,3.25,1.2999999523162842,2.299999952316284,2.3000000000000003,1.8000000000000003,3.45
00-0035250,Devin Singletary,BUF,2020,18,IND,1,0,50.5,7.0,21.75,12.57500010728836,49.0,61.75,7.75,0.66,3,3,6,0.0882352963089943,0.0,0.0,21.0,0,1.0300105810165405,3,23.0,0,-0.8459760546684265,7.333333333333333,4.400000095367432,7.400000095367432,7.4,5.9,11.100000000000001
00-0035250,Devin Singletary,BUF,2020,19,BAL,1,0,50.0,2.5,23.75,10.3499999884516,68.75,19.75,3.0,0.86,7,3,10,0.08571428805589676,0.0,0.0,25.0,0,-1.6193959712982178,3,12.0,0,0.4437010884284973,3.7,3.700000047683716,6.699999809265137,6.7,5.2,10.05
00-0035250,Devin Singletary,BUF,2020,20,KC,0,0,0.0,0.0,0.0,22.574999809265137,95.5,50.25,5.5,0.53,6,3,9,0.06818182021379471,0.0,0.0,17.0,0,-1.9236905574798584,2,9.0,0,-0.993033766746521,2.888888888888889,2.5999999046325684,4.599999904632568,4.6,3.6,6.8999999999999995
00-0035250,Devin Singletary,BUF,2021,1,PIT,1,0,48.0,6.5,20.75,27.299999997019768,123.0,30.0,2.75,0.75,11,5,16,0.1041666641831398,2.0,1.0,72.0,0,0.8234843015670776,3,8.0,0,-2.371495485305786,5.0,8.0,11.0,11.0,9.5,16.5
00-0035250,Devin Singletary,BUF,2021,2,MIA,0,0,0.0,0.0,0.0,16.024999666959047,93.75,46.5,5.0,0.66,13,3,16,0.1034482792019844,3.0,0.0,82.0,1,1.1665868759155273,2,9.0,0,1.3692022562026978,5.6875,15.100000381469727,17.100000381469727,17.1,16.1,25.650000000000002
00-0035250,Devin Singletary,BUF,2021,3,WAS,1,0,45.5,7.5,19.0,13.025000208988786,86.25,19.0,3.0,0.43,11,2,13,0.04651162773370743,3.0,1.0,26.0,0,-4.087650299072266,1,0.0,0,-3.895817518234253,2.0,2.5999999046325684,3.5999999046325684,3.6,3.1,5.4
00-0035250,Devin Singletary,BUF,2021,4,HOU,1,0,47.5,19.0,14.25,23.200000286102295,141.25,35.75,3.75,0.44,14,1,15,0.032258063554763794,1.0,0.0,79.0,0,2.1063101291656494,1,7.0,0,0.8870057463645935,5.733333333333333,8.600000381469727,9.600000381469727,9.6,9.1,14.399999999999999
00-0035250,Devin Singletary,BUF,2021,5,KC,0,0,0.0,0.0,0.0,23.150000408291817,90.0,51.5,5.5,0.26,6,2,8,0.0833333358168602,0.0,0.0,25.0,0,-0.6989927887916565,1,-2.0,0,-1.3490712642669678,2.875,2.299999952316284,3.299999952316284,3.3,2.8,4.949999999999999
00-0035250,Devin Singletary,BUF,2021,6,TEN,0,0,0.0,0.0,0.0,19.44999998807907,90.0,29.5,3.75,0.45,5,5,10,0.1111111119389534,2.0,0.0,27.0,0,0.9688719511032104,5,16.0,0,-0.6854583024978638,4.3,4.300000190734863,9.300000190734863,9.3,6.800000000000001,13.950000000000001
00-0035250,Devin Singletary,BUF,2021,8,MIA,1,1,48.5,15.0,16.75,20.075000066310167,96.25,29.5,4.5,0.34,7,1,8,0.024390242993831635,1.0,0.0,28.0,0,-1.3230466842651367,1,1.0,0,-0.47359904646873474,3.625,2.9000000953674316,3.9000000953674316,3.9000000000000004,3.4000000000000004,5.8500000000000005
00-0035250,Devin Singletary,BUF,2021,9,JAX,0,0,0.0,0.0,0.0,17.624999925494194,83.5,17.75,2.25,0.72,6,8,14,0.17777778208255768,0.0,0.0,16.0,0,-1.223390817642212,7,43.0,0,-2.8469722270965576,4.214285714285714,5.900000095367432,12.899999618530273,12.9,9.4,19.35
00-0035250,Devin Singletary,BUF,2021,10,NYJ,0,0,0.0,0.0,0.0,36.24999972060323,128.75,73.75,7.5,0.38,7,1,8,0.0357142873108387,2.0,1.0,43.0,1,1.9727245569229126,1,6.0,0,0.4532391130924225,6.125,10.899999618530273,11.899999618530273,11.9,11.4,17.85
00-0035250,Devin Singletary,BUF,2021,11,IND,1,0,49.5,7.5,21.0,15.475000329315662,76.75,38.0,3.5,0.38,3,4,7,0.10256410390138626,0.0,0.0,17.0,0,0.8090175986289978,3,26.0,0,-0.02215362899005413,6.142857142857143,4.300000190734863,7.300000190734863,7.300000000000001,5.800000000000001,10.950000000000001
00-0035250,Devin Singletary,BUF,2021,12,NO,0,0,0.0,0.0,0.0,14.350000187754631,80.75,52.75,4.5,0.68,15,1,16,0.03846153989434242,3.0,1.0,44.0,0,-4.6598124504089355,1,4.0,0,0.010970454663038254,3.0,4.800000190734863,5.800000190734863,5.800000000000001,5.300000000000001,8.700000000000001
00-0035250,Devin Singletary,BUF,2021,13,NE,1,1,40.0,3.0,18.5,16.149999782443047,106.5,50.0,5.75,0.48,10,0,10,,1.0,0.0,36.0,0,-1.6003514528274536,0,0.0,0,,3.6,3.5999999046325684,3.5999999046325684,3.6,3.6,5.4
00-0035250,Devin Singletary,BUF,2021,14,TB,0,0,0.0,0.0,0.0,18.649999782443047,79.5,47.0,7.0,0.82,4,7,11,0.13725490868091583,1.0,0.0,52.0,0,3.0166425704956055,6,37.0,0,0.7323781251907349,8.090909090909092,8.899999618530273,14.899999618530273,14.9,11.9,22.35
00-0035250,Devin Singletary,BUF,2021,15,CAR,1,0,43.0,14.0,14.5,18.55000002682209,114.5,21.0,3.5,0.93,22,1,23,0.032258063554763794,5.0,0.0,86.0,1,-3.284113645553589,1,10.0,0,0.09401565045118332,4.173913043478261,15.600000381469727,16.600000381469727,16.6,16.1,24.900000000000002
00-0035250,Devin Singletary,BUF,2021,16,NE,0,0,0.0,0.0,0.0,17.29999977350235,125.5,12.5,2.75,0.68,12,6,18,0.13953489065170288,6.0,2.0,39.0,1,0.2029428631067276,5,39.0,0,2.199397563934326,4.333333333333333,13.800000190734863,18.799999237060547,18.8,16.3,28.200000000000003
00-0035250,Devin Singletary,BUF,2021,17,ATL,1,0,46.5,14.0,16.25,15.324999827891588,81.75,26.5,4.25,0.8,23,1,24,0.0416666679084301,9.0,1.0,110.0,2,2.28995943069458,0,0.0,0,-0.525318443775177,4.583333333333333,23.0,23.0,26.0,23.0,39.0
00-0035250,Devin Singletary,BUF,2021,18,NYJ,1,1,43.0,16.0,13.5,20.175000205636024,105.75,31.0,3.5,0.76,19,2,21,0.04444444552063942,7.0,3.0,88.0,1,-0.29933086037635803,2,24.0,1,4.114310264587402,5.333333333333333,23.200000762939453,25.200000762939453,25.200000000000003,24.200000000000003,37.800000000000004
00-0035250,Devin Singletary,BUF,2021,19,NE,1,1,43.0,4.5,19.25,21.37500035762787,110.25,28.5,3.5,0.86,16,4,20,0.1599999964237213,0.0,0.0,81.0,2,7.816805839538574,3,13.0,0,0.2299029529094696,4.7,21.399999618530273,24.399999618530273,24.400000000000002,22.900000000000002,36.6
00-0035250,Devin Singletary,BUF,2021,20,KC,0,0,0.0,0.0,0.0,12.700000151991844,94.0,28.0,5.25,1.0,10,5,15,0.13513512909412384,0.0,0.0,26.0,1,-0.6854402422904968,4,25.0,0,-0.4564352035522461,3.4,11.100000381469727,15.100000381469727,15.1,13.1,22.65
00-0035250,Devin Singletary,BUF,2022,1,LA,0,0,0.0,0.0,0.0,14.185000106692314,49.5,36.75,5.5,0.59,8,2,10,0.06451612710952759,1.0,0.0,48.0,0,1.0344442129135132,2,14.0,0,1.0501258373260498,6.2,6.199999809265137,8.199999809265137,8.200000000000001,7.200000000000001,12.3
00-0035250,Devin Singletary,BUF,2022,2,TEN,1,0,47.5,10.0,18.75,16.74999986588955,92.75,39.75,5.5,0.54,6,3,9,0.07692307978868484,2.0,0.0,19.0,0,-1.4834595918655396,2,2.0,0,-2.8112244606018066,2.3333333333333335,2.0999999046325684,4.099999904632568,4.1,3.1,6.1499999999999995
00-0035250,Devin Singletary,BUF,2022,3,MIA,0,0,0.0,0.0,0.0,20.300000421702862,102.25,25.75,3.5,0.73,9,11,20,0.19298245012760162,6.0,3.0,13.0,0,-2.9447977542877197,9,78.0,1,6.307077884674072,4.55,15.100000381469727,24.100000381469727,24.1,19.6,36.150000000000006
00-0035250,Devin Singletary,BUF,2022,4,BAL,0,0,0.0,0.0,0.0,15.125000178813934,82.75,43.5,6.75,0.88,11,5,16,0.14705882966518402,1.0,0.0,49.0,0,-5.940162658691406,4,47.0,0,2.174344062805176,6.0,7.599999904632568,11.600000381469727,12.600000000000001,9.600000000000001,18.900000000000002
00-0035250,Devin Singletary,BUF,2022,5,PIT,1,0,44.0,14.0,15.0,19.524999797344208,111.25,39.0,5.0,0.54,6,2,8,0.0555555559694767,1.0,0.0,42.0,0,1.990593433380127,1,4.0,0,-0.6474493145942688,5.75,4.599999904632568,5.599999904632568,5.6000000000000005,5.1000000000000005,8.4
00-0035250,Devin Singletary,BUF,2022,6,KC,0,0,0.0,0.0,0.0,20.749999806284904,76.75,70.75,10.0,0.86,17,5,22,0.1315789520740509,3.0,1.0,85.0,0,-1.6885689496994019,4,22.0,0,-1.5253349542617798,4.863636363636363,10.699999809265137,14.699999809265137,14.7,12.7,22.049999999999997
00-0035250,Devin Singletary,BUF,2022,8,GB,1,0,47.0,10.5,18.25,23.650000013411045,133.5,28.0,4.5,0.75,14,2,16,0.07999999821186066,2.0,1.0,67.0,0,-2.2049081325531006,1,16.0,0,0.7571444511413574,5.1875,8.300000190734863,9.300000190734863,9.3,8.8,13.950000000000001
00-0035250,Devin Singletary,BUF,2022,9,NYJ,0,0,0.0,0.0,0.0,16.575000191107392,92.75,43.0,6.0,0.74,8,5,13,0.1515151560306549,2.0,0.0,24.0,0,-1.8656716346740723,4,24.0,0,1.396843671798706,3.6923076923076925,4.800000190734863,8.800000190734863,8.8,6.800000000000001,13.200000000000001
00-0035250,Devin Singletary,BUF,2022,10,MIN,1,0,47.0,6.5,20.25,9.399999916553497,48.25,30.75,4.25,0.72,13,2,15,0.04878048598766327,6.0,3.0,47.0,2,-6.561456203460693,1,0.0,0,-1.2115808725357056,3.1333333333333333,14.699999809265137,15.699999809265137,16.7,15.2,25.049999999999997
00-0035250,Devin Singletary,BUF,2022,11,CLE,1,0,50.5,7.5,21.5,22.024999976158142,103.0,32.25,5.25,0.72,18,2,20,0.0833333358168602,9.0,1.0,86.0,1,0.9598475694656372,2,11.0,0,0.38971638679504395,4.85,15.699999809265137,17.700000762939453,17.7,16.7,26.549999999999997
00-0035250,Devin Singletary,BUF,2022,12,DET,0,0,0.0,0.0,0.0,10.099999848753214,68.75,17.25,2.25,0.78,14,1,15,0.025641025975346565,3.0,1.0,72.0,0,1.917157769203186,1,8.0,0,0.7612255215644836,5.333333333333333,8.0,9.0,9.0,8.5,13.5
00-0035250,Devin Singletary,BUF,2022,13,NE,0,0,0.0,0.0,0.0,7.699999954551458,43.25,18.75,3.75,0.44,13,2,15,0.06060606241226196,1.0,1.0,51.0,1,1.6639518737792969,0,0.0,0,-1.1048672199249268,3.4,11.100000381469727,11.100000381469727,11.100000000000001,11.100000000000001,16.650000000000002
00-0035250,Devin Singletary,BUF,2022,14,NYJ,1,1,43.5,10.0,16.75,16.42500013113022,85.75,48.5,5.5,0.49,8,2,10,0.07407407462596893,0.0,0.0,39.0,0,-0.14025843143463135,1,4.0,0,-0.8979279398918152,4.3,4.300000190734863,5.300000190734863,5.300000000000001,4.800000000000001,7.950000000000001
00-0035250,Devin Singletary,BUF,2022,15,MIA,1,1,44.0,7.0,18.5,17.375000070780516,71.25,47.5,6.75,0.6,13,4,17,0.10526315867900848,3.0,0.0,42.0,0,-2.480964422225952,3,28.0,0,1.4321259260177612,4.117647058823529,7.0,10.0,10.0,8.5,15.0
00-0035250,Devin Singletary,BUF,2022,16,CHI,0,0,0.0,0.0,0.0,17.59999990463257,108.75,32.25,5.25,0.58,12,3,15,0.11999999731779099,2.0,0.0,106.0,1,5.4270758628845215,2,19.0,0,1.520370602607727,8.333333333333334,18.5,20.5,23.5,19.5,35.25
00-0035250,Devin Singletary,BUF,2022,18,NE,1,1,44.0,8.0,18.0,17.225000010803342,81.25,61.0,8.25,0.41,7,1,8,0.032258063554763794,1.0,1.0,29.0,0,-4.4600443840026855,1,3.0,0,-0.6473472714424133,4.0,1.2000000476837158,2.200000047683716,3.2,1.7000000000000002,4.800000000000001
00-0035250,Devin Singletary,BUF,2022,19,MIA,1,1,44.0,14.0,15.0,13.75,62.0,30.5,5.0,0.55,10,0,10,,0.0,0.0,48.0,0,0.9990582466125488,0,0.0,0,,4.8,4.800000190734863,4.800000190734863,4.800000000000001,4.800000000000001,7.200000000000001
00-0035250,Devin Singletary,BUF,2022,20,CIN,1,0,48.5,6.0,21.25,13.974999949336052,81.5,33.25,4.5,0.62,6,8,14,0.20000000298023224,0.0,0.0,25.0,0,0.4885576069355011,5,37.0,0,-1.918821096420288,4.428571428571429,6.199999809265137,11.199999809265137,11.2,8.7,16.799999999999997
00-0035250,Devin Singletary,HOU,2023,1,BAL,0,0,0.0,0.0,0.0,16.699999824166298,95.25,41.75,5.25,0.21,7,0,7,,0.0,0.0,15.0,0,-1.8329999446868896,0,0.0,0,,2.142857142857143,1.5,1.5,1.5,1.5,2.25
00-0035250,Devin Singletary,HOU,2023,2,IND,1,1,40.0,-1.0,20.5,15.974999787285924,90.0,14.75,5.0,0.36,4,1,5,0.023255813866853714,0.0,0.0,14.0,0,-0.2956550121307373,1,10.0,0,0.1544036567211151,4.8,2.4000000953674316,3.4000000953674316,3.4000000000000004,2.9000000000000004,5.1000000000000005
00-0035250,Devin Singletary,HOU,2023,3,JAX,0,0,0.0,0.0,0.0,11.074999913573265,67.0,23.75,4.25,0.39,9,2,11,0.06896551698446274,2.0,0.0,41.0,0,-0.553270697593689,2,4.0,0,-0.9426244497299194,4.090909090909091,4.5,6.5,6.500000000000001,5.500000000000001,9.750000000000002
00-0035250,Devin Singletary,HOU,2023,4,PIT,1,0,41.5,-3.0,22.25,22.0250001847744,121.25,34.0,4.75,0.35,7,1,8,0.03703703731298447,3.0,0.0,25.0,0,-0.9911544919013977,1,11.0,0,0.7491403818130493,4.5,7.840000152587891,8.84000015258789,4.6,4.1,6.8999999999999995
00-0035250,Devin Singletary,HOU,2023,5,ATL,0,0,0.0,0.0,0.0,10.1500000115484,91.0,15.5,2.75,0.29,0,1,1,0.03125,0.0,0.0,0.0,0,,0,0.0,0,-1.4499435424804688,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,Devin Singletary,HOU,2023,6,NO,1,0,42.5,-2.0,22.25,8.250000029802322,55.25,27.25,5.0,0.54,12,2,14,0.0833333358168602,6.0,0.0,58.0,0,0.49546393752098083,1,4.0,0,-0.8285617232322693,4.428571428571429,6.199999809265137,7.199999809265137,7.200000000000001,6.700000000000001,10.8
00-0035250,Devin Singletary,HOU,2023,8,CAR,0,0,0.0,0.0,0.0,30.450000062584877,153.0,31.5,4.25,0.4,10,2,12,0.0833333358168602,2.0,0.0,30.0,0,-1.6325812339782715,2,13.0,0,0.50374835729599,3.5833333333333335,4.300000190734863,6.300000190734863,6.3,5.3,9.45
00-0035250,Devin Singletary,HOU,2023,9,TB,1,0,39.5,2.5,18.5,10.899999916553497,70.0,39.0,5.75,0.75,13,2,15,0.05263157933950424,2.0,1.0,26.0,0,-4.717013835906982,2,0.0,0,-1.3538568019866943,1.7333333333333334,2.5999999046325684,4.599999904632568,4.6,3.6,6.8999999999999995
00-0035250,Devin Singletary,HOU,2023,10,CIN,0,0,0.0,0.0,0.0,15.474999660626054,59.5,35.25,4.5,0.81,30,2,32,0.05128205195069313,4.0,1.0,150.0,1,2.4261653423309326,1,11.0,0,0.551539957523346,5.03125,22.100000381469727,23.100000381469727,26.1,22.6,39.150000000000006
